text,path,num_frames,width,height,trajectory_maps_path,videoid,mask_start_index,mask_end_index,box_path
"big red truck operating to the left-side, the body is covered with a green cloth",/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/157,f073fe99d6bf_157,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/157
motorized-bicycle shifting to the right-side,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/158,f073fe99d6bf_158,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/158
driver of the motorized-bicycle shifting to the right-side,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/159,f073fe99d6bf_159,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/159
motorized-bicycle shifting away from us,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/160,f073fe99d6bf_160,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/160
the fast-paced truck operating towards the right.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/161,f073fe99d6bf_161,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/161
the truck swiftly heading towards the right side.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/162,f073fe99d6bf_162,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/162
the first big truck operating to the left.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/163,f073fe99d6bf_163,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/163
the leading heavy-duty truck operating to the left.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/164,f073fe99d6bf_164,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/164
the leading truck maneuvering towards the left side.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/165,f073fe99d6bf_165,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/165
the truck traveling towards the right at a slower speed than the other rightward-bound cargo truck.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/166,f073fe99d6bf_166,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/166
"the slower-moving truck operating to the right, in contrast to the speed of the other rightward-bound freight truck.",/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/167,f073fe99d6bf_167,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/167
the truck proceeding towards the right at a slower velocity than the other rightward-bound cargo truck.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/168,f073fe99d6bf_168,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/168
the truck going towards the right at a slower rate than the other rightward-bound truck.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/169,f073fe99d6bf_169,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/169
the truck moving towards the right at a slower speed than the other truck also moving to the right.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/170,f073fe99d6bf_170,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/170
the truck operating towards the right at a slower pace than the other truck also operating to the right.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/171,f073fe99d6bf_171,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/171
the motorized-bicycle traveling towards the right at a fast speed.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/172,f073fe99d6bf_172,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/172
the rightward-bound motorized-bicycle accelerating as it moves to the right.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/173,f073fe99d6bf_173,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/173
the motorized-bicycle heading towards the right with a swift velocity.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/174,f073fe99d6bf_174,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/174
the fast-moving motorized-bicycle proceeding in the rightward direction.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/175,f073fe99d6bf_175,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/175
the motorized-bicycle operating towards the right at a high speed.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/176,f073fe99d6bf_176,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/176
the rapidly moving motorized-bicycle making a rightward movement.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/177,f073fe99d6bf_177,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/177
the motorized-bicycle advancing towards the right with great speed.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/178,f073fe99d6bf_178,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/178
the rightward-bound motorized-bicycle racing forward at a fast pace.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/179,f073fe99d6bf_179,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/179
the high-speed motorized-bicycle traveling in the rightward direction.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/180,f073fe99d6bf_180,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/180
the swiftly maneuvering motorized-bicycle heading to the right.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/181,f073fe99d6bf_181,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/181
the person riding a motorized-bicycle and moving to the right.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/182,f073fe99d6bf_182,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/182
the individual on the motorized-bicycle traveling in the rightward direction.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/183,f073fe99d6bf_183,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/183
the rider on the motorized-bicycle heading towards the right with speed.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/184,f073fe99d6bf_184,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/184
the person on the motorized-bicycle operating towards the right at a fast pace.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/185,f073fe99d6bf_185,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/185
the motorcyclist maneuvering towards the right while riding.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/186,f073fe99d6bf_186,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/186
the rider on the motorized-bicycle advancing towards the right with agility.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/187,f073fe99d6bf_187,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/187
the person on the motorized-bicycle racing forward in the rightward direction.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/188,f073fe99d6bf_188,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/188
the individual on the motorized-bicycle swiftly moving to the right.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/189,f073fe99d6bf_189,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/189
the motorcyclist traveling towards the right with speed and precision.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/190,f073fe99d6bf_190,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/190
the rider on the motorized-bicycle navigating towards the right with skill.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/191,f073fe99d6bf_191,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/191
the motorized-bicycle and its rider cruising towards the right.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/192,f073fe99d6bf_192,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/192
"the rider on the motorized-bicycle, operating to the right, and his bike.",/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/193,f073fe99d6bf_193,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/193
the truck operating in the leftward direction.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/194,f073fe99d6bf_194,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/194
"the wheel of the leftward-operating vehicle, positioned as the third one.",/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/195,f073fe99d6bf_195,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/195
"the wheel in the left-operating vehicle, recognized as the third one.",/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/196,f073fe99d6bf_196,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/196
the third automobile among those operating to the left.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/197,f073fe99d6bf_197,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/197
the third vehicle in the group of left-operating vehicles.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/198,f073fe99d6bf_198,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/198
the cars operating in the leftward direction.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/199,f073fe99d6bf_199,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/199
the cars operating in the rightward direction.,/datadrive2/MeViS_release/train/JPEGImages/f073fe99d6bf,47,2160,1080,/datadrive2/MeViS_release/train/masks/f073fe99d6bf/200,f073fe99d6bf_200,0,46,/datadrive2/MeViS_release/train/boxes/f073fe99d6bf/200
the bus driving to the right.,/datadrive2/MeViS_release/train/JPEGImages/392d9783a4b7,101,1280,720,/datadrive2/MeViS_release/train/masks/392d9783a4b7/0,392d9783a4b7_0,0,100,/datadrive2/MeViS_release/train/boxes/392d9783a4b7/0
the public transit vehicle moving rightward.,/datadrive2/MeViS_release/train/JPEGImages/392d9783a4b7,101,1280,720,/datadrive2/MeViS_release/train/masks/392d9783a4b7/1,392d9783a4b7_1,0,100,/datadrive2/MeViS_release/train/boxes/392d9783a4b7/1
the bus that's heading in the right direction.,/datadrive2/MeViS_release/train/JPEGImages/392d9783a4b7,101,1280,720,/datadrive2/MeViS_release/train/masks/392d9783a4b7/2,392d9783a4b7_2,0,100,/datadrive2/MeViS_release/train/boxes/392d9783a4b7/2
the public bus going to the right.,/datadrive2/MeViS_release/train/JPEGImages/392d9783a4b7,101,1280,720,/datadrive2/MeViS_release/train/masks/392d9783a4b7/3,392d9783a4b7_3,0,100,/datadrive2/MeViS_release/train/boxes/392d9783a4b7/3
"the bus in motion, traveling towards the right side.",/datadrive2/MeViS_release/train/JPEGImages/392d9783a4b7,101,1280,720,/datadrive2/MeViS_release/train/masks/392d9783a4b7/4,392d9783a4b7_4,0,100,/datadrive2/MeViS_release/train/boxes/392d9783a4b7/4
the bus that is currently on a rightward journey.,/datadrive2/MeViS_release/train/JPEGImages/392d9783a4b7,101,1280,720,/datadrive2/MeViS_release/train/masks/392d9783a4b7/5,392d9783a4b7_5,0,100,/datadrive2/MeViS_release/train/boxes/392d9783a4b7/5
the bicycle traveling to the right and then making a turn.,/datadrive2/MeViS_release/train/JPEGImages/392d9783a4b7,101,1280,720,/datadrive2/MeViS_release/train/masks/392d9783a4b7/6,392d9783a4b7_6,0,100,/datadrive2/MeViS_release/train/boxes/392d9783a4b7/6
the bike going rightward and subsequently making a turn.,/datadrive2/MeViS_release/train/JPEGImages/392d9783a4b7,101,1280,720,/datadrive2/MeViS_release/train/masks/392d9783a4b7/7,392d9783a4b7_7,0,100,/datadrive2/MeViS_release/train/boxes/392d9783a4b7/7
the bicycle that's moving in the right direction and then taking a turn.,/datadrive2/MeViS_release/train/JPEGImages/392d9783a4b7,101,1280,720,/datadrive2/MeViS_release/train/masks/392d9783a4b7/8,392d9783a4b7_8,0,100,/datadrive2/MeViS_release/train/boxes/392d9783a4b7/8
"the bike in motion, heading to the right and then making a turn.",/datadrive2/MeViS_release/train/JPEGImages/392d9783a4b7,101,1280,720,/datadrive2/MeViS_release/train/masks/392d9783a4b7/9,392d9783a4b7_9,0,100,/datadrive2/MeViS_release/train/boxes/392d9783a4b7/9
the cycling person moving right and then making a turn.,/datadrive2/MeViS_release/train/JPEGImages/392d9783a4b7,101,1280,720,/datadrive2/MeViS_release/train/masks/392d9783a4b7/10,392d9783a4b7_10,0,100,/datadrive2/MeViS_release/train/boxes/392d9783a4b7/10
the bicyclist going to the right and then making a turn.,/datadrive2/MeViS_release/train/JPEGImages/392d9783a4b7,101,1280,720,/datadrive2/MeViS_release/train/masks/392d9783a4b7/11,392d9783a4b7_11,0,100,/datadrive2/MeViS_release/train/boxes/392d9783a4b7/11
"the person riding a bicycle, going to the right, and then making a turn at the intersection.",/datadrive2/MeViS_release/train/JPEGImages/392d9783a4b7,101,1280,720,/datadrive2/MeViS_release/train/masks/392d9783a4b7/12,392d9783a4b7_12,0,100,/datadrive2/MeViS_release/train/boxes/392d9783a4b7/12
"the individual cycling, moving towards the right, and then making a turn at the crossroads.",/datadrive2/MeViS_release/train/JPEGImages/392d9783a4b7,101,1280,720,/datadrive2/MeViS_release/train/masks/392d9783a4b7/13,392d9783a4b7_13,0,100,/datadrive2/MeViS_release/train/boxes/392d9783a4b7/13
the cyclist who rides to the right and then takes a turn at the junction.,/datadrive2/MeViS_release/train/JPEGImages/392d9783a4b7,101,1280,720,/datadrive2/MeViS_release/train/masks/392d9783a4b7/14,392d9783a4b7_14,0,100,/datadrive2/MeViS_release/train/boxes/392d9783a4b7/14
"the person on a bike, traveling to the right, and subsequently making a turn at the intersection.",/datadrive2/MeViS_release/train/JPEGImages/392d9783a4b7,101,1280,720,/datadrive2/MeViS_release/train/masks/392d9783a4b7/15,392d9783a4b7_15,0,100,/datadrive2/MeViS_release/train/boxes/392d9783a4b7/15
the bicyclist going in the right direction and then making a turn at the crossroad.,/datadrive2/MeViS_release/train/JPEGImages/392d9783a4b7,101,1280,720,/datadrive2/MeViS_release/train/masks/392d9783a4b7/16,392d9783a4b7_16,0,100,/datadrive2/MeViS_release/train/boxes/392d9783a4b7/16
man in suit standing still in the distance,/datadrive2/MeViS_release/train/JPEGImages/f26ccbf69210,90,640,480,/datadrive2/MeViS_release/train/masks/f26ccbf69210/0,f26ccbf69210_0,0,89,/datadrive2/MeViS_release/train/boxes/f26ccbf69210/0
person taking videos with camera,/datadrive2/MeViS_release/train/JPEGImages/f26ccbf69210,90,640,480,/datadrive2/MeViS_release/train/masks/f26ccbf69210/1,f26ccbf69210_1,0,89,/datadrive2/MeViS_release/train/boxes/f26ccbf69210/1
"the individual on a bicycle, moving rightward, and then making a turn at the intersection.",/datadrive2/MeViS_release/train/JPEGImages/392d9783a4b7,101,1280,720,/datadrive2/MeViS_release/train/masks/392d9783a4b7/17,392d9783a4b7_17,0,100,/datadrive2/MeViS_release/train/boxes/392d9783a4b7/17
man running from the backfield to the right,/datadrive2/MeViS_release/train/JPEGImages/f26ccbf69210,90,640,480,/datadrive2/MeViS_release/train/masks/f26ccbf69210/2,f26ccbf69210_2,0,89,/datadrive2/MeViS_release/train/boxes/f26ccbf69210/2
the black number 8 jersey walks around and communicates with the referee,/datadrive2/MeViS_release/train/JPEGImages/f26ccbf69210,90,640,480,/datadrive2/MeViS_release/train/masks/f26ccbf69210/3,f26ccbf69210_3,0,89,/datadrive2/MeViS_release/train/boxes/f26ccbf69210/3
black number ten jersey turns around and walks slowly,/datadrive2/MeViS_release/train/JPEGImages/f26ccbf69210,90,640,480,/datadrive2/MeViS_release/train/masks/f26ccbf69210/4,f26ccbf69210_4,0,89,/datadrive2/MeViS_release/train/boxes/f26ccbf69210/4
walking black number 30 player,/datadrive2/MeViS_release/train/JPEGImages/f26ccbf69210,90,640,480,/datadrive2/MeViS_release/train/masks/f26ccbf69210/5,f26ccbf69210_5,0,89,/datadrive2/MeViS_release/train/boxes/f26ccbf69210/5
football on playing field,/datadrive2/MeViS_release/train/JPEGImages/f26ccbf69210,90,640,480,/datadrive2/MeViS_release/train/masks/f26ccbf69210/6,f26ccbf69210_6,0,89,/datadrive2/MeViS_release/train/boxes/f26ccbf69210/6
men playing rugby,/datadrive2/MeViS_release/train/JPEGImages/f26ccbf69210,90,640,480,/datadrive2/MeViS_release/train/masks/f26ccbf69210/7,f26ccbf69210_7,0,89,/datadrive2/MeViS_release/train/boxes/f26ccbf69210/7
man in suit staying still in the distance,/datadrive2/MeViS_release/train/JPEGImages/f26ccbf69210,90,640,480,/datadrive2/MeViS_release/train/masks/f26ccbf69210/8,f26ccbf69210_8,0,89,/datadrive2/MeViS_release/train/boxes/f26ccbf69210/8
human taking videos with camera,/datadrive2/MeViS_release/train/JPEGImages/f26ccbf69210,90,640,480,/datadrive2/MeViS_release/train/masks/f26ccbf69210/9,f26ccbf69210_9,0,89,/datadrive2/MeViS_release/train/boxes/f26ccbf69210/9
man jogging from the backfield to the right-side,/datadrive2/MeViS_release/train/JPEGImages/f26ccbf69210,90,640,480,/datadrive2/MeViS_release/train/masks/f26ccbf69210/10,f26ccbf69210_10,0,89,/datadrive2/MeViS_release/train/boxes/f26ccbf69210/10
football on frolicking field,/datadrive2/MeViS_release/train/JPEGImages/f26ccbf69210,90,640,480,/datadrive2/MeViS_release/train/masks/f26ccbf69210/11,f26ccbf69210_11,0,89,/datadrive2/MeViS_release/train/boxes/f26ccbf69210/11
men frolicking rugby,/datadrive2/MeViS_release/train/JPEGImages/f26ccbf69210,90,640,480,/datadrive2/MeViS_release/train/masks/f26ccbf69210/12,f26ccbf69210_12,0,89,/datadrive2/MeViS_release/train/boxes/f26ccbf69210/12
man in suit staying in place without changing position in the distance,/datadrive2/MeViS_release/train/JPEGImages/f26ccbf69210,90,640,480,/datadrive2/MeViS_release/train/masks/f26ccbf69210/13,f26ccbf69210_13,0,89,/datadrive2/MeViS_release/train/boxes/f26ccbf69210/13
the black car parked next to the green vehicle.,/datadrive2/MeViS_release/train/JPEGImages/ca61dc9343e9,84,1280,720,/datadrive2/MeViS_release/train/masks/ca61dc9343e9/0,ca61dc9343e9_0,0,83,/datadrive2/MeViS_release/train/boxes/ca61dc9343e9/0
that black car situated alongside the green vehicle.,/datadrive2/MeViS_release/train/JPEGImages/ca61dc9343e9,84,1280,720,/datadrive2/MeViS_release/train/masks/ca61dc9343e9/1,ca61dc9343e9_1,0,83,/datadrive2/MeViS_release/train/boxes/ca61dc9343e9/1
the car driving to the left.,/datadrive2/MeViS_release/train/JPEGImages/ca61dc9343e9,84,1280,720,/datadrive2/MeViS_release/train/masks/ca61dc9343e9/2,ca61dc9343e9_2,0,83,/datadrive2/MeViS_release/train/boxes/ca61dc9343e9/2
the vehicle moving in the left direction.,/datadrive2/MeViS_release/train/JPEGImages/ca61dc9343e9,84,1280,720,/datadrive2/MeViS_release/train/masks/ca61dc9343e9/3,ca61dc9343e9_3,0,83,/datadrive2/MeViS_release/train/boxes/ca61dc9343e9/3
that car going towards the left.,/datadrive2/MeViS_release/train/JPEGImages/ca61dc9343e9,84,1280,720,/datadrive2/MeViS_release/train/masks/ca61dc9343e9/4,ca61dc9343e9_4,0,83,/datadrive2/MeViS_release/train/boxes/ca61dc9343e9/4
the car heading to the left side.,/datadrive2/MeViS_release/train/JPEGImages/ca61dc9343e9,84,1280,720,/datadrive2/MeViS_release/train/masks/ca61dc9343e9/5,ca61dc9343e9_5,0,83,/datadrive2/MeViS_release/train/boxes/ca61dc9343e9/5
moving basketball,/datadrive2/MeViS_release/train/JPEGImages/4029c99db5a7,90,854,480,/datadrive2/MeViS_release/train/masks/4029c99db5a7/0,4029c99db5a7_0,0,89,/datadrive2/MeViS_release/train/boxes/4029c99db5a7/0
the vehicle driving in the leftward direction.,/datadrive2/MeViS_release/train/JPEGImages/ca61dc9343e9,84,1280,720,/datadrive2/MeViS_release/train/masks/ca61dc9343e9/6,ca61dc9343e9_6,0,83,/datadrive2/MeViS_release/train/boxes/ca61dc9343e9/6
"moving on the left side, the white-clothed player boy stepped forward and then stepped back",/datadrive2/MeViS_release/train/JPEGImages/4029c99db5a7,90,854,480,/datadrive2/MeViS_release/train/masks/4029c99db5a7/1,4029c99db5a7_1,0,89,/datadrive2/MeViS_release/train/boxes/4029c99db5a7/1
referee standing on the left without moving,/datadrive2/MeViS_release/train/JPEGImages/4029c99db5a7,90,854,480,/datadrive2/MeViS_release/train/masks/4029c99db5a7/2,4029c99db5a7_2,0,89,/datadrive2/MeViS_release/train/boxes/4029c99db5a7/2
boy standing under the basket reaching for the shot and leaning over to pick up the ball,/datadrive2/MeViS_release/train/JPEGImages/4029c99db5a7,90,854,480,/datadrive2/MeViS_release/train/masks/4029c99db5a7/3,4029c99db5a7_3,0,89,/datadrive2/MeViS_release/train/boxes/4029c99db5a7/3
dribble turning boy,/datadrive2/MeViS_release/train/JPEGImages/4029c99db5a7,90,854,480,/datadrive2/MeViS_release/train/masks/4029c99db5a7/4,4029c99db5a7_4,0,89,/datadrive2/MeViS_release/train/boxes/4029c99db5a7/4
the player in white who ran to the far left and back to the basket,/datadrive2/MeViS_release/train/JPEGImages/4029c99db5a7,90,854,480,/datadrive2/MeViS_release/train/masks/4029c99db5a7/5,4029c99db5a7_5,0,89,/datadrive2/MeViS_release/train/boxes/4029c99db5a7/5
the player in white takes a few steps back to the right under the basket and then steps forward,/datadrive2/MeViS_release/train/JPEGImages/4029c99db5a7,90,854,480,/datadrive2/MeViS_release/train/masks/4029c99db5a7/6,4029c99db5a7_6,0,89,/datadrive2/MeViS_release/train/boxes/4029c99db5a7/6
people are playing basketball,/datadrive2/MeViS_release/train/JPEGImages/4029c99db5a7,90,854,480,/datadrive2/MeViS_release/train/masks/4029c99db5a7/7,4029c99db5a7_7,0,89,/datadrive2/MeViS_release/train/boxes/4029c99db5a7/7
people sitting and watching game,/datadrive2/MeViS_release/train/JPEGImages/4029c99db5a7,90,854,480,/datadrive2/MeViS_release/train/masks/4029c99db5a7/8,4029c99db5a7_8,0,89,/datadrive2/MeViS_release/train/boxes/4029c99db5a7/8
shifting basketball,/datadrive2/MeViS_release/train/JPEGImages/4029c99db5a7,90,854,480,/datadrive2/MeViS_release/train/masks/4029c99db5a7/9,4029c99db5a7_9,0,89,/datadrive2/MeViS_release/train/boxes/4029c99db5a7/9
"moving on the left-side side, the white-clothed player boy stepped forward and then stepped back",/datadrive2/MeViS_release/train/JPEGImages/4029c99db5a7,90,854,480,/datadrive2/MeViS_release/train/masks/4029c99db5a7/10,4029c99db5a7_10,0,89,/datadrive2/MeViS_release/train/boxes/4029c99db5a7/10
referee staying on the left-side without shifting,/datadrive2/MeViS_release/train/JPEGImages/4029c99db5a7,90,854,480,/datadrive2/MeViS_release/train/masks/4029c99db5a7/11,4029c99db5a7_11,0,89,/datadrive2/MeViS_release/train/boxes/4029c99db5a7/11
boy staying under the basket reaching for the shot and leaning over to pick up the ball,/datadrive2/MeViS_release/train/JPEGImages/4029c99db5a7,90,854,480,/datadrive2/MeViS_release/train/masks/4029c99db5a7/12,4029c99db5a7_12,0,89,/datadrive2/MeViS_release/train/boxes/4029c99db5a7/12
the player in white who ran to the far left-side and back-side to the basket,/datadrive2/MeViS_release/train/JPEGImages/4029c99db5a7,90,854,480,/datadrive2/MeViS_release/train/masks/4029c99db5a7/13,4029c99db5a7_13,0,89,/datadrive2/MeViS_release/train/boxes/4029c99db5a7/13
the player in white takes a few steps back-side to the right-side under the basket and then steps forward,/datadrive2/MeViS_release/train/JPEGImages/4029c99db5a7,90,854,480,/datadrive2/MeViS_release/train/masks/4029c99db5a7/14,4029c99db5a7_14,0,89,/datadrive2/MeViS_release/train/boxes/4029c99db5a7/14
people are frolicking basketball,/datadrive2/MeViS_release/train/JPEGImages/4029c99db5a7,90,854,480,/datadrive2/MeViS_release/train/masks/4029c99db5a7/15,4029c99db5a7_15,0,89,/datadrive2/MeViS_release/train/boxes/4029c99db5a7/15
the player in white takes a few steps back towards the right under the basket and then steps forward,/datadrive2/MeViS_release/train/JPEGImages/4029c99db5a7,90,854,480,/datadrive2/MeViS_release/train/masks/4029c99db5a7/16,4029c99db5a7_16,0,89,/datadrive2/MeViS_release/train/boxes/4029c99db5a7/16
people seated and watching game,/datadrive2/MeViS_release/train/JPEGImages/4029c99db5a7,90,854,480,/datadrive2/MeViS_release/train/masks/4029c99db5a7/17,4029c99db5a7_17,0,89,/datadrive2/MeViS_release/train/boxes/4029c99db5a7/17
hand of human holding phone,/datadrive2/MeViS_release/train/JPEGImages/7ada0f9afca4,42,1920,1080,/datadrive2/MeViS_release/train/masks/7ada0f9afca4/0,7ada0f9afca4_0,0,41,/datadrive2/MeViS_release/train/boxes/7ada0f9afca4/0
