text,path,num_frames,width,height,trajectory_maps_path,videoid,mask_start_index,mask_end_index,box_path
gray fish swim left,/datadrive2/MeViS_release/train/JPEGImages/36a6a0f57811,190,1239,1080,/datadrive2/MeViS_release/train/masks/36a6a0f57811/6,36a6a0f57811_6,0,189,/datadrive2/MeViS_release/train/boxes/36a6a0f57811/6
gray fish swim right,/datadrive2/MeViS_release/train/JPEGImages/36a6a0f57811,190,1239,1080,/datadrive2/MeViS_release/train/masks/36a6a0f57811/7,36a6a0f57811_7,0,189,/datadrive2/MeViS_release/train/boxes/36a6a0f57811/7
yellow fish,/datadrive2/MeViS_release/train/JPEGImages/36a6a0f57811,190,1239,1080,/datadrive2/MeViS_release/train/masks/36a6a0f57811/8,36a6a0f57811_8,0,189,/datadrive2/MeViS_release/train/boxes/36a6a0f57811/8
skatefish swimming from behind to forward,/datadrive2/MeViS_release/train/JPEGImages/36a6a0f57811,190,1239,1080,/datadrive2/MeViS_release/train/masks/36a6a0f57811/9,36a6a0f57811_9,0,189,/datadrive2/MeViS_release/train/boxes/36a6a0f57811/9
salient white fish,/datadrive2/MeViS_release/train/JPEGImages/36a6a0f57811,190,1239,1080,/datadrive2/MeViS_release/train/masks/36a6a0f57811/10,36a6a0f57811_10,0,189,/datadrive2/MeViS_release/train/boxes/36a6a0f57811/10
colourful fish,/datadrive2/MeViS_release/train/JPEGImages/36a6a0f57811,190,1239,1080,/datadrive2/MeViS_release/train/masks/36a6a0f57811/11,36a6a0f57811_11,0,189,/datadrive2/MeViS_release/train/boxes/36a6a0f57811/11
white fish turn right,/datadrive2/MeViS_release/train/JPEGImages/36a6a0f57811,190,1239,1080,/datadrive2/MeViS_release/train/masks/36a6a0f57811/12,36a6a0f57811_12,0,189,/datadrive2/MeViS_release/train/boxes/36a6a0f57811/12
swim towards us then swim away,/datadrive2/MeViS_release/train/JPEGImages/36a6a0f57811,190,1239,1080,/datadrive2/MeViS_release/train/masks/36a6a0f57811/13,36a6a0f57811_13,0,189,/datadrive2/MeViS_release/train/boxes/36a6a0f57811/13
the swimming yellow fish.,/datadrive2/MeViS_release/train/JPEGImages/36a6a0f57811,190,1239,1080,/datadrive2/MeViS_release/train/masks/36a6a0f57811/14,36a6a0f57811_14,0,189,/datadrive2/MeViS_release/train/boxes/36a6a0f57811/14
the yellow fish moving through the water.,/datadrive2/MeViS_release/train/JPEGImages/36a6a0f57811,190,1239,1080,/datadrive2/MeViS_release/train/masks/36a6a0f57811/15,36a6a0f57811_15,0,189,/datadrive2/MeViS_release/train/boxes/36a6a0f57811/15
the fish of yellow color swimming around.,/datadrive2/MeViS_release/train/JPEGImages/36a6a0f57811,190,1239,1080,/datadrive2/MeViS_release/train/masks/36a6a0f57811/16,36a6a0f57811_16,0,189,/datadrive2/MeViS_release/train/boxes/36a6a0f57811/16
man holding leaves,/datadrive2/MeViS_release/train/JPEGImages/9b57365926bf,87,1284,720,/datadrive2/MeViS_release/train/masks/9b57365926bf/0,9b57365926bf_0,0,86,/datadrive2/MeViS_release/train/boxes/9b57365926bf/0
"the aquatic creature in motion, a yellow fish.",/datadrive2/MeViS_release/train/JPEGImages/36a6a0f57811,190,1239,1080,/datadrive2/MeViS_release/train/masks/36a6a0f57811/17,36a6a0f57811_17,0,189,/datadrive2/MeViS_release/train/boxes/36a6a0f57811/17
deer moving around eating leaves,/datadrive2/MeViS_release/train/JPEGImages/9b57365926bf,87,1284,720,/datadrive2/MeViS_release/train/masks/9b57365926bf/1,9b57365926bf_1,0,86,/datadrive2/MeViS_release/train/boxes/9b57365926bf/1
the yellow-hued fish gracefully navigating the water.,/datadrive2/MeViS_release/train/JPEGImages/36a6a0f57811,190,1239,1080,/datadrive2/MeViS_release/train/masks/36a6a0f57811/18,36a6a0f57811_18,0,189,/datadrive2/MeViS_release/train/boxes/36a6a0f57811/18
person feed cow,/datadrive2/MeViS_release/train/JPEGImages/9b57365926bf,87,1284,720,/datadrive2/MeViS_release/train/masks/9b57365926bf/2,9b57365926bf_2,0,86,/datadrive2/MeViS_release/train/boxes/9b57365926bf/2
cow eat food from person then walk away,/datadrive2/MeViS_release/train/JPEGImages/9b57365926bf,87,1284,720,/datadrive2/MeViS_release/train/masks/9b57365926bf/3,9b57365926bf_3,0,86,/datadrive2/MeViS_release/train/boxes/9b57365926bf/3
cow walk around then eat food from person,/datadrive2/MeViS_release/train/JPEGImages/9b57365926bf,87,1284,720,/datadrive2/MeViS_release/train/masks/9b57365926bf/4,9b57365926bf_4,0,86,/datadrive2/MeViS_release/train/boxes/9b57365926bf/4
cow walk around and eat food on the ground,/datadrive2/MeViS_release/train/JPEGImages/9b57365926bf,87,1284,720,/datadrive2/MeViS_release/train/masks/9b57365926bf/5,9b57365926bf_5,0,86,/datadrive2/MeViS_release/train/boxes/9b57365926bf/5
the boy in red,/datadrive2/MeViS_release/train/JPEGImages/9b57365926bf,87,1284,720,/datadrive2/MeViS_release/train/masks/9b57365926bf/6,9b57365926bf_6,0,86,/datadrive2/MeViS_release/train/boxes/9b57365926bf/6
the sheep with the biggest horns,/datadrive2/MeViS_release/train/JPEGImages/9b57365926bf,87,1284,720,/datadrive2/MeViS_release/train/masks/9b57365926bf/7,9b57365926bf_7,0,86,/datadrive2/MeViS_release/train/boxes/9b57365926bf/7
the sheep that climbed up from the farthest,/datadrive2/MeViS_release/train/JPEGImages/9b57365926bf,87,1284,720,/datadrive2/MeViS_release/train/masks/9b57365926bf/8,9b57365926bf_8,0,86,/datadrive2/MeViS_release/train/boxes/9b57365926bf/8
holding the leaf then bend down to pick up a leaf,/datadrive2/MeViS_release/train/JPEGImages/9b57365926bf,87,1284,720,/datadrive2/MeViS_release/train/masks/9b57365926bf/9,9b57365926bf_9,0,86,/datadrive2/MeViS_release/train/boxes/9b57365926bf/9
eating then step forward a bit,/datadrive2/MeViS_release/train/JPEGImages/9b57365926bf,87,1284,720,/datadrive2/MeViS_release/train/masks/9b57365926bf/10,9b57365926bf_10,0,86,/datadrive2/MeViS_release/train/boxes/9b57365926bf/10
climb up the hill,/datadrive2/MeViS_release/train/JPEGImages/9b57365926bf,87,1284,720,/datadrive2/MeViS_release/train/masks/9b57365926bf/11,9b57365926bf_11,0,86,/datadrive2/MeViS_release/train/boxes/9b57365926bf/11
walk towards us,/datadrive2/MeViS_release/train/JPEGImages/9b57365926bf,87,1284,720,/datadrive2/MeViS_release/train/masks/9b57365926bf/12,9b57365926bf_12,0,86,/datadrive2/MeViS_release/train/boxes/9b57365926bf/12
walk towards us then turn to eat,/datadrive2/MeViS_release/train/JPEGImages/9b57365926bf,87,1284,720,/datadrive2/MeViS_release/train/masks/9b57365926bf/13,9b57365926bf_13,0,86,/datadrive2/MeViS_release/train/boxes/9b57365926bf/13
does not change position,/datadrive2/MeViS_release/train/JPEGImages/9b57365926bf,87,1284,720,/datadrive2/MeViS_release/train/masks/9b57365926bf/14,9b57365926bf_14,0,86,/datadrive2/MeViS_release/train/boxes/9b57365926bf/14
the young boy feeding grass to the sheep.,/datadrive2/MeViS_release/train/JPEGImages/9b57365926bf,87,1284,720,/datadrive2/MeViS_release/train/masks/9b57365926bf/15,9b57365926bf_15,0,86,/datadrive2/MeViS_release/train/boxes/9b57365926bf/15
the little boy offering grass to the sheep.,/datadrive2/MeViS_release/train/JPEGImages/9b57365926bf,87,1284,720,/datadrive2/MeViS_release/train/masks/9b57365926bf/16,9b57365926bf_16,0,86,/datadrive2/MeViS_release/train/boxes/9b57365926bf/16
a small boy providing food to the sheep.,/datadrive2/MeViS_release/train/JPEGImages/9b57365926bf,87,1284,720,/datadrive2/MeViS_release/train/masks/9b57365926bf/17,9b57365926bf_17,0,86,/datadrive2/MeViS_release/train/boxes/9b57365926bf/17
a young child feeding grass to the sheep.,/datadrive2/MeViS_release/train/JPEGImages/9b57365926bf,87,1284,720,/datadrive2/MeViS_release/train/masks/9b57365926bf/18,9b57365926bf_18,0,86,/datadrive2/MeViS_release/train/boxes/9b57365926bf/18
the young boy hand-feeding the sheep with grass.,/datadrive2/MeViS_release/train/JPEGImages/9b57365926bf,87,1284,720,/datadrive2/MeViS_release/train/masks/9b57365926bf/19,9b57365926bf_19,0,86,/datadrive2/MeViS_release/train/boxes/9b57365926bf/19
"the video begins with that person dribbling the ball, and then he passes it out.",/datadrive2/MeViS_release/train/JPEGImages/4278d81c5d42,150,1920,1080,/datadrive2/MeViS_release/train/masks/4278d81c5d42/0,4278d81c5d42_0,0,149,/datadrive2/MeViS_release/train/boxes/4278d81c5d42/0
"at the start of the video, the individual is dribbling the ball, then he makes a pass.",/datadrive2/MeViS_release/train/JPEGImages/4278d81c5d42,150,1920,1080,/datadrive2/MeViS_release/train/masks/4278d81c5d42/1,4278d81c5d42_1,0,149,/datadrive2/MeViS_release/train/boxes/4278d81c5d42/1
"the video starts off with the person in possession of the ball, followed by his pass.",/datadrive2/MeViS_release/train/JPEGImages/4278d81c5d42,150,1920,1080,/datadrive2/MeViS_release/train/masks/4278d81c5d42/2,4278d81c5d42_2,0,149,/datadrive2/MeViS_release/train/boxes/4278d81c5d42/2
"initially in the video, the person is dribbling the ball, and subsequently, he distributes it.",/datadrive2/MeViS_release/train/JPEGImages/4278d81c5d42,150,1920,1080,/datadrive2/MeViS_release/train/masks/4278d81c5d42/3,4278d81c5d42_3,0,149,/datadrive2/MeViS_release/train/boxes/4278d81c5d42/3
"the video opens with that individual dribbling the ball, and afterward, he passes it away.",/datadrive2/MeViS_release/train/JPEGImages/4278d81c5d42,150,1920,1080,/datadrive2/MeViS_release/train/masks/4278d81c5d42/4,4278d81c5d42_4,0,149,/datadrive2/MeViS_release/train/boxes/4278d81c5d42/4
"the starting sequence of the video features that person dribbling the ball, and he subsequently passes it to another player.",/datadrive2/MeViS_release/train/JPEGImages/4278d81c5d42,150,1920,1080,/datadrive2/MeViS_release/train/masks/4278d81c5d42/5,4278d81c5d42_5,0,149,/datadrive2/MeViS_release/train/boxes/4278d81c5d42/5
the defensive player wearing jersey number 21.,/datadrive2/MeViS_release/train/JPEGImages/4278d81c5d42,150,1920,1080,/datadrive2/MeViS_release/train/masks/4278d81c5d42/6,4278d81c5d42_6,0,149,/datadrive2/MeViS_release/train/boxes/4278d81c5d42/6
the defender with the 21st jersey on.,/datadrive2/MeViS_release/train/JPEGImages/4278d81c5d42,150,1920,1080,/datadrive2/MeViS_release/train/masks/4278d81c5d42/7,4278d81c5d42_7,0,149,/datadrive2/MeViS_release/train/boxes/4278d81c5d42/7
the player in the number 21 jersey on defense.,/datadrive2/MeViS_release/train/JPEGImages/4278d81c5d42,150,1920,1080,/datadrive2/MeViS_release/train/masks/4278d81c5d42/8,4278d81c5d42_8,0,149,/datadrive2/MeViS_release/train/boxes/4278d81c5d42/8
the 21 jersey-clad defender.,/datadrive2/MeViS_release/train/JPEGImages/4278d81c5d42,150,1920,1080,/datadrive2/MeViS_release/train/masks/4278d81c5d42/9,4278d81c5d42_9,0,149,/datadrive2/MeViS_release/train/boxes/4278d81c5d42/9
the defensive team member sporting the number 21 jersey.,/datadrive2/MeViS_release/train/JPEGImages/4278d81c5d42,150,1920,1080,/datadrive2/MeViS_release/train/masks/4278d81c5d42/10,4278d81c5d42_10,0,149,/datadrive2/MeViS_release/train/boxes/4278d81c5d42/10
fighter jet flying forward from left to right,/datadrive2/MeViS_release/train/JPEGImages/88739845ec4f,55,960,544,/datadrive2/MeViS_release/train/masks/88739845ec4f/0,88739845ec4f_0,0,54,/datadrive2/MeViS_release/train/boxes/88739845ec4f/0
"the player on defense, identified by the jersey numbered 21.",/datadrive2/MeViS_release/train/JPEGImages/4278d81c5d42,150,1920,1080,/datadrive2/MeViS_release/train/masks/4278d81c5d42/11,4278d81c5d42_11,0,149,/datadrive2/MeViS_release/train/boxes/4278d81c5d42/11
plane flying right,/datadrive2/MeViS_release/train/JPEGImages/88739845ec4f,55,960,544,/datadrive2/MeViS_release/train/masks/88739845ec4f/1,88739845ec4f_1,0,54,/datadrive2/MeViS_release/train/boxes/88739845ec4f/1
five fighters in formation moving to right,/datadrive2/MeViS_release/train/JPEGImages/88739845ec4f,55,960,544,/datadrive2/MeViS_release/train/masks/88739845ec4f/2,88739845ec4f_2,0,54,/datadrive2/MeViS_release/train/boxes/88739845ec4f/2
aircrafts flying in the sky,/datadrive2/MeViS_release/train/JPEGImages/88739845ec4f,55,960,544,/datadrive2/MeViS_release/train/masks/88739845ec4f/3,88739845ec4f_3,0,54,/datadrive2/MeViS_release/train/boxes/88739845ec4f/3
five airplanes performing an airshow.,/datadrive2/MeViS_release/train/JPEGImages/88739845ec4f,55,960,544,/datadrive2/MeViS_release/train/masks/88739845ec4f/4,88739845ec4f_4,0,54,/datadrive2/MeViS_release/train/boxes/88739845ec4f/4
five aircraft doing an aerial demonstration.,/datadrive2/MeViS_release/train/JPEGImages/88739845ec4f,55,960,544,/datadrive2/MeViS_release/train/masks/88739845ec4f/5,88739845ec4f_5,0,54,/datadrive2/MeViS_release/train/boxes/88739845ec4f/5
a display of five flying planes.,/datadrive2/MeViS_release/train/JPEGImages/88739845ec4f,55,960,544,/datadrive2/MeViS_release/train/masks/88739845ec4f/6,88739845ec4f_6,0,54,/datadrive2/MeViS_release/train/boxes/88739845ec4f/6
a formation of five airplanes in flight.,/datadrive2/MeViS_release/train/JPEGImages/88739845ec4f,55,960,544,/datadrive2/MeViS_release/train/masks/88739845ec4f/7,88739845ec4f_7,0,54,/datadrive2/MeViS_release/train/boxes/88739845ec4f/7
a group of five jets executing aerobatic maneuvers.,/datadrive2/MeViS_release/train/JPEGImages/88739845ec4f,55,960,544,/datadrive2/MeViS_release/train/masks/88739845ec4f/8,88739845ec4f_8,0,54,/datadrive2/MeViS_release/train/boxes/88739845ec4f/8
the leading aircraft in the formation of planes.,/datadrive2/MeViS_release/train/JPEGImages/88739845ec4f,55,960,544,/datadrive2/MeViS_release/train/masks/88739845ec4f/9,88739845ec4f_9,0,54,/datadrive2/MeViS_release/train/boxes/88739845ec4f/9
the front plane of the flying formation.,/datadrive2/MeViS_release/train/JPEGImages/88739845ec4f,55,960,544,/datadrive2/MeViS_release/train/masks/88739845ec4f/10,88739845ec4f_10,0,54,/datadrive2/MeViS_release/train/boxes/88739845ec4f/10
the first airplane in the lineup of jets.,/datadrive2/MeViS_release/train/JPEGImages/88739845ec4f,55,960,544,/datadrive2/MeViS_release/train/masks/88739845ec4f/11,88739845ec4f_11,0,54,/datadrive2/MeViS_release/train/boxes/88739845ec4f/11
the head aircraft of the flying group.,/datadrive2/MeViS_release/train/JPEGImages/88739845ec4f,55,960,544,/datadrive2/MeViS_release/train/masks/88739845ec4f/12,88739845ec4f_12,0,54,/datadrive2/MeViS_release/train/boxes/88739845ec4f/12
the foremost jet in the flight formation.,/datadrive2/MeViS_release/train/JPEGImages/88739845ec4f,55,960,544,/datadrive2/MeViS_release/train/masks/88739845ec4f/13,88739845ec4f_13,0,54,/datadrive2/MeViS_release/train/boxes/88739845ec4f/13
cat moving around,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/0,4ca6d3cba2a8_0,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/0
black and white cat lie down then walk around,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/1,4ca6d3cba2a8_1,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/1
"white cat walk around, then walk forward",/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/2,4ca6d3cba2a8_2,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/2
grey cat lie down then walk around,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/3,4ca6d3cba2a8_3,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/3
white cat lie down then walk around,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/4,4ca6d3cba2a8_4,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/4
biggest cat,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/5,4ca6d3cba2a8_5,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/5
smaller white cat,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/6,4ca6d3cba2a8_6,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/6
white cat with black spots on its back,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/7,4ca6d3cba2a8_7,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/7
motley-haired cat is eating,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/8,4ca6d3cba2a8_8,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/8
adult white cat walk forward towards us,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/9,4ca6d3cba2a8_9,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/9
black and white little cat walk a bit to the right,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/10,4ca6d3cba2a8_10,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/10
black and white little cat scramble to the front then left,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/11,4ca6d3cba2a8_11,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/11
white little cat walk around,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/12,4ca6d3cba2a8_12,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/12
cat shifting around,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/13,4ca6d3cba2a8_13,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/13
black and white cat lie down then move around,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/14,4ca6d3cba2a8_14,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/14
"white cat move around, then move forward",/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/15,4ca6d3cba2a8_15,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/15
grey cat lie down then move around,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/16,4ca6d3cba2a8_16,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/16
white cat lie down then move around,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/17,4ca6d3cba2a8_17,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/17
motley-haired cat is feasting,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/18,4ca6d3cba2a8_18,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/18
adult white cat move forward towards us,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/19,4ca6d3cba2a8_19,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/19
black and white little cat move a bit to the right-side,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/20,4ca6d3cba2a8_20,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/20
black and white little cat scramble to the front then left-side,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/21,4ca6d3cba2a8_21,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/21
white little cat move around,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/22,4ca6d3cba2a8_22,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/22
the cat that walked the farthest distance.,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/23,4ca6d3cba2a8_23,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/23
the feline that covered the most ground while walking.,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/24,4ca6d3cba2a8_24,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/24
the cat that moved the greatest distance while on the move.,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/25,4ca6d3cba2a8_25,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/25
the furthest-walking cat among them.,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/26,4ca6d3cba2a8_26,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/26
middl boat moving forward,/datadrive2/MeViS_release/train/JPEGImages/a3972e360205,90,854,480,/datadrive2/MeViS_release/train/masks/a3972e360205/0,a3972e360205_0,0,89,/datadrive2/MeViS_release/train/boxes/a3972e360205/0
the one cat that roamed the longest distance.,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/27,4ca6d3cba2a8_27,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/27
"the boat coming from the far left and turning to the front, with the man in red sitting on it",/datadrive2/MeViS_release/train/JPEGImages/a3972e360205,90,854,480,/datadrive2/MeViS_release/train/masks/a3972e360205/1,a3972e360205_1,0,89,/datadrive2/MeViS_release/train/boxes/a3972e360205/1
a ship floating,/datadrive2/MeViS_release/train/JPEGImages/a3972e360205,90,854,480,/datadrive2/MeViS_release/train/masks/a3972e360205/2,a3972e360205_2,0,89,/datadrive2/MeViS_release/train/boxes/a3972e360205/2
the cat that moved the greatest distance while on the go.,/datadrive2/MeViS_release/train/JPEGImages/4ca6d3cba2a8,66,1920,1080,/datadrive2/MeViS_release/train/masks/4ca6d3cba2a8/28,4ca6d3cba2a8_28,0,65,/datadrive2/MeViS_release/train/boxes/4ca6d3cba2a8/28
middl boat shifting forward,/datadrive2/MeViS_release/train/JPEGImages/a3972e360205,90,854,480,/datadrive2/MeViS_release/train/masks/a3972e360205/3,a3972e360205_3,0,89,/datadrive2/MeViS_release/train/boxes/a3972e360205/3
"the boat coming from the far left-side and turning to the front, with the man in red sitting on it",/datadrive2/MeViS_release/train/JPEGImages/a3972e360205,90,854,480,/datadrive2/MeViS_release/train/masks/a3972e360205/4,a3972e360205_4,0,89,/datadrive2/MeViS_release/train/boxes/a3972e360205/4
"the boat coming from the far left and turning to the front, with the man in red seated on it",/datadrive2/MeViS_release/train/JPEGImages/a3972e360205,90,854,480,/datadrive2/MeViS_release/train/masks/a3972e360205/5,a3972e360205_5,0,89,/datadrive2/MeViS_release/train/boxes/a3972e360205/5
"the boat coming from the far left-side and turning to the front, with the man in red seated on it",/datadrive2/MeViS_release/train/JPEGImages/a3972e360205,90,854,480,/datadrive2/MeViS_release/train/masks/a3972e360205/6,a3972e360205_6,0,89,/datadrive2/MeViS_release/train/boxes/a3972e360205/6
moving object,/datadrive2/MeViS_release/train/JPEGImages/d7bfb2776b78,90,800,480,/datadrive2/MeViS_release/train/masks/d7bfb2776b78/0,d7bfb2776b78_0,0,89,/datadrive2/MeViS_release/train/boxes/d7bfb2776b78/0
a thing shaking,/datadrive2/MeViS_release/train/JPEGImages/d7bfb2776b78,90,800,480,/datadrive2/MeViS_release/train/masks/d7bfb2776b78/1,d7bfb2776b78_1,0,89,/datadrive2/MeViS_release/train/boxes/d7bfb2776b78/1
shifting object,/datadrive2/MeViS_release/train/JPEGImages/d7bfb2776b78,90,800,480,/datadrive2/MeViS_release/train/masks/d7bfb2776b78/2,d7bfb2776b78_2,0,89,/datadrive2/MeViS_release/train/boxes/d7bfb2776b78/2
kitten chasing around and playing with toy,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/0,a0a19e1eb2cc_0,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/0
human leg standing,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/1,a0a19e1eb2cc_1,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/1
cat sitting still,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/2,a0a19e1eb2cc_2,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/2
cat sitting and then chasing cat teaser in circles,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/3,a0a19e1eb2cc_3,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/3
cat sitting,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/4,a0a19e1eb2cc_4,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/4
cat chasing the cat teaser and walking in circles,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/5,a0a19e1eb2cc_5,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/5
cat chasing cat teaser and running around,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/6,a0a19e1eb2cc_6,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/6
man walking around with a cat teaser,/datadrive2/MeViS_release/train/JPEGImages/a0a19e1eb2cc,59,960,544,/datadrive2/MeViS_release/train/masks/a0a19e1eb2cc/7,a0a19e1eb2cc_7,0,58,/datadrive2/MeViS_release/train/boxes/a0a19e1eb2cc/7
